X: nr=524; t='T2bbffff'; mgl=1000000.0; mstop=657.8; mlsp=622.5; id0='SR1LcY'; r0=0.15; n0=12; id1='SR1McY'; r1=0.13; n1=14; id2='SR1HcY'; r2=0.08; n2=15; id3='SR1LcX'; r3=0.06; n3=9; id4='SR1VLaY'; r4=0.05; n4=35; id5='SR1LbY'; r5=0.04; n5=6; id6='SR1LaY'; r6=0.04; n6=40; id7='SR2McY'; r7=0.04; n7=38; id8='SR1McX'; r8=0.04; n8=10; id9='SR2LcY'; r9=0.04; n9=37.
X: nr=525; t='T2bbffff'; mgl=1000000.0; mstop=764.2; mlsp=690.2; id0='SR1HcY'; r0=0.07; n0=15; id1='SR1McY'; r1=0.05; n1=14; id2='SR1HcX'; r2=0.02; n2=11; id3='SR1LcY'; r3=0.02; n3=12; id4='SR2HcY'; r4=0.02; n4=39; id5='SR1McX'; r5=0.02; n5=10; id6='SR2McY'; r6=0.02; n6=38; id7='SR2LcY'; r7=0.01; n7=37; id8='SR2HcX'; r8=0.01; n8=36; id9='SR1LcX'; r9=0.01; n9=9.
X: nr=526; t='T2bbffff'; mgl=1000000.0; mstop=573.1; mlsp=556.4; id0='SR1VLaY'; r0=0.13; n0=35; id1='SR1LcY'; r1=0.13; n1=12; id2='SR1LaY'; r2=0.12; n2=40; id3='SR1LbY'; r3=0.09; n3=6; id4='SR1McY'; r4=0.07; n4=14; id5='SR1VLaX'; r5=0.07; n5=1; id6='SR1LcX'; r6=0.05; n6=9; id7='SR1VLbY'; r7=0.05; n7=5; id8='SR1LaX'; r8=0.04; n8=2; id9='SR1LbX'; r9=0.03; n9=44.
X: nr=527; t='T2bbffff'; mgl=1000000.0; mstop=315.2; mlsp=271.2; id0='SR1McY'; r0=1.36; n0=14; id1='SR1LcY'; r1=1.04; n1=12; id2='SR1HcY'; r2=0.94; n2=15; id3='SR1LcX'; r3=0.82; n3=9; id4='SR1McX'; r4=0.81; n4=10; id5='SR1HcX'; r5=0.69; n5=11; id6='SR2McY'; r6=0.66; n6=38; id7='SR1LaY'; r7=0.54; n7=40; id8='SR1LbY'; r8=0.50; n8=6; id9='SR2LcY'; r9=0.50; n9=37.
X: nr=528; t='T2bbffff'; mgl=1000000.0; mstop=431.5; mlsp=357.6; id0='SR1McY'; r0=0.53; n0=14; id1='SR1HcY'; r1=0.51; n1=15; id2='SR1HcX'; r2=0.35; n2=11; id3='SR1McX'; r3=0.27; n3=10; id4='SR1LcY'; r4=0.22; n4=12; id5='SR2McY'; r5=0.22; n5=38; id6='SR2HcY'; r6=0.19; n6=39; id7='SR2HcX'; r7=0.16; n7=36; id8='SR1LcX'; r8=0.15; n8=9; id9='SR2McX'; r9=0.12; n9=34.
X: nr=529; t='T2bbffff'; mgl=1000000.0; mstop=442.8; mlsp=390.9; id0='SR1McY'; r0=0.54; n0=14; id1='SR1HcY'; r1=0.46; n1=15; id2='SR1LcY'; r2=0.39; n2=12; id3='SR1McX'; r3=0.31; n3=10; id4='SR1LcX'; r4=0.27; n4=9; id5='SR1HcX'; r5=0.26; n5=11; id6='SR2McY'; r6=0.26; n6=38; id7='SR2LcY'; r7=0.18; n7=37; id8='SR2HcY'; r8=0.17; n8=39; id9='SR1LaY'; r9=0.14; n9=40.
X: nr=530; t='T2bbffff'; mgl=1000000.0; mstop=514.8; mlsp=468.0; id0='SR1McY'; r0=0.37; n0=14; id1='SR1LcY'; r1=0.26; n1=12; id2='SR1HcY'; r2=0.26; n2=15; id3='SR1McX'; r3=0.15; n3=10; id4='SR1LcX'; r4=0.13; n4=9; id5='SR2McY'; r5=0.13; n5=38; id6='SR1HcX'; r6=0.12; n6=11; id7='SR2LcY'; r7=0.12; n7=37; id8='SR1LaY'; r8=0.11; n8=40; id9='SR1LbY'; r9=0.10; n9=6.
X: nr=531; t='T2bbffff'; mgl=1000000.0; mstop=422.5; mlsp=380.8; id0='SR1McY'; r0=0.74; n0=14; id1='SR1LcY'; r1=0.57; n1=12; id2='SR1HcY'; r2=0.49; n2=15; id3='SR1LcX'; r3=0.38; n3=9; id4='SR1McX'; r4=0.35; n4=10; id5='SR2McY'; r5=0.29; n5=38; id6='SR1HcX'; r6=0.25; n6=11; id7='SR1LaY'; r7=0.24; n7=40; id8='SR2LcY'; r8=0.23; n8=37; id9='SR1LbY'; r9=0.22; n9=6.
X: nr=532; t='T2bbffff'; mgl=1000000.0; mstop=368.6; mlsp=338.2; id0='SR1McY'; r0=0.82; n0=14; id1='SR1LcY'; r1=0.72; n1=12; id2='SR1VLaY'; r2=0.55; n2=35; id3='SR1HcY'; r3=0.51; n3=15; id4='SR1LcX'; r4=0.49; n4=9; id5='SR1LaY'; r5=0.48; n5=40; id6='SR1McX'; r6=0.41; n6=10; id7='SR2McY'; r7=0.34; n7=38; id8='SR1LbY'; r8=0.34; n8=6; id9='SR2LcY'; r9=0.28; n9=37.
X: nr=533; t='T2bbffff'; mgl=1000000.0; mstop=671.7; mlsp=595.7; id0='SR1McY'; r0=0.11; n0=14; id1='SR1HcY'; r1=0.11; n1=15; id2='SR1HcX'; r2=0.05; n2=11; id3='SR2McY'; r3=0.04; n3=38; id4='SR1LcY'; r4=0.04; n4=12; id5='SR2HcY'; r5=0.04; n5=39; id6='SR1McX'; r6=0.03; n6=10; id7='SR1LcX'; r7=0.02; n7=9; id8='SR2HcX'; r8=0.02; n8=36; id9='SR2LcY'; r9=0.02; n9=37.
X: nr=534; t='T2bbffff'; mgl=1000000.0; mstop=378.4; mlsp=345.2; id0='SR1McY'; r0=0.87; n0=14; id1='SR1LcY'; r1=0.84; n1=12; id2='SR1LcX'; r2=0.55; n2=9; id3='SR1HcY'; r3=0.50; n3=15; id4='SR1LaY'; r4=0.49; n4=40; id5='SR1McX'; r5=0.41; n5=10; id6='SR1LbY'; r6=0.38; n6=6; id7='SR1VLaY'; r7=0.35; n7=35; id8='SR2McY'; r8=0.34; n8=38; id9='SR2LcY'; r9=0.34; n9=37.
X: nr=535; t='T2bbffff'; mgl=1000000.0; mstop=526.4; mlsp=495.1; id0='SR1LcY'; r0=0.32; n0=12; id1='SR1McY'; r1=0.30; n1=14; id2='SR1LcX'; r2=0.17; n2=9; id3='SR1HcY'; r3=0.15; n3=15; id4='SR1LaY'; r4=0.14; n4=40; id5='SR1VLaY'; r5=0.13; n5=35; id6='SR1McX'; r6=0.12; n6=10; id7='SR1LbY'; r7=0.12; n7=6; id8='SR2LcY'; r8=0.09; n8=37; id9='SR2McY'; r9=0.07; n9=38.
X: nr=536; t='T2bbffff'; mgl=1000000.0; mstop=319.0; mlsp=261.9; id0='SR1McY'; r0=1.26; n0=14; id1='SR1HcY'; r1=0.99; n1=15; id2='SR1HcX'; r2=0.86; n2=11; id3='SR1McX'; r3=0.82; n3=10; id4='SR1LcY'; r4=0.73; n4=12; id5='SR1LcX'; r5=0.64; n5=9; id6='SR2McY'; r6=0.64; n6=38; id7='SR2HcY'; r7=0.46; n7=39; id8='SR2McX'; r8=0.46; n8=34; id9='SR2HcX'; r9=0.40; n9=36.
X: nr=537; t='T2bbffff'; mgl=1000000.0; mstop=554.7; mlsp=497.6; id0='SR1McY'; r0=0.30; n0=14; id1='SR1HcY'; r1=0.24; n1=15; id2='SR1LcY'; r2=0.17; n2=12; id3='SR2McY'; r3=0.12; n3=38; id4='SR1McX'; r4=0.12; n4=10; id5='SR1HcX'; r5=0.11; n5=11; id6='SR1LcX'; r6=0.10; n6=9; id7='SR2HcY'; r7=0.08; n7=39; id8='SR2LcY'; r8=0.08; n8=37; id9='SR2McX'; r9=0.05; n9=34.
X: nr=538; t='T2bbffff'; mgl=1000000.0; mstop=667.7; mlsp=609.1; id0='SR1McY'; r0=0.13; n0=14; id1='SR1HcY'; r1=0.12; n1=15; id2='SR1LcY'; r2=0.07; n2=12; id3='SR2McY'; r3=0.05; n3=38; id4='SR1HcX'; r4=0.04; n4=11; id5='SR2HcY'; r5=0.04; n5=39; id6='SR1McX'; r6=0.04; n6=10; id7='SR1LcX'; r7=0.04; n7=9; id8='SR2LcY'; r8=0.03; n8=37; id9='SR1MbY'; r9=0.02; n9=7.
X: nr=539; t='T2bbffff'; mgl=1000000.0; mstop=250.6; mlsp=224.4; id0='SR1LaY'; r0=2.07; n0=40; id1='SR1LaX'; r1=1.70; n1=2; id2='SR1McY'; r2=1.55; n2=14; id3='SR2LaY'; r3=1.46; n3=21; id4='SR1VLaY'; r4=1.35; n4=35; id5='SR1LcY'; r5=1.27; n5=12; id6='SR1LbY'; r6=1.25; n6=6; id7='SR1VLaX'; r7=1.20; n7=1; id8='SR1LcX'; r8=1.13; n8=9; id9='SR1HcY'; r9=1.12; n9=15.
X: nr=540; t='T2bbffff'; mgl=1000000.0; mstop=734.8; mlsp=702.0; id0='SR1LcY'; r0=0.07; n0=12; id1='SR1McY'; r1=0.06; n1=14; id2='SR1HcY'; r2=0.03; n2=15; id3='SR1LcX'; r3=0.03; n3=9; id4='SR1LaY'; r4=0.03; n4=40; id5='SR1VLaY'; r5=0.03; n5=35; id6='SR1LbY'; r6=0.02; n6=6; id7='SR1McX'; r7=0.02; n7=10; id8='SR2McY'; r8=0.02; n8=38; id9='SR2LcY'; r9=0.02; n9=37.
X: nr=541; t='T2bbffff'; mgl=1000000.0; mstop=683.3; mlsp=603.4; id0='SR1HcY'; r0=0.10; n0=15; id1='SR1McY'; r1=0.09; n1=14; id2='SR1HcX'; r2=0.04; n2=11; id3='SR2HcY'; r3=0.04; n3=39; id4='SR2McY'; r4=0.03; n4=38; id5='SR1LcY'; r5=0.03; n5=12; id6='SR1McX'; r6=0.02; n6=10; id7='SR2HcX'; r7=0.02; n7=36; id8='SR2LcY'; r8=0.01; n8=37; id9='SR1LcX'; r9=0.01; n9=9.
X: nr=542; t='T2bbffff'; mgl=1000000.0; mstop=718.7; mlsp=642.7; id0='SR1HcY'; r0=0.07; n0=15; id1='SR1McY'; r1=0.07; n1=14; id2='SR1HcX'; r2=0.03; n2=11; id3='SR1LcY'; r3=0.03; n3=12; id4='SR2HcY'; r4=0.03; n4=39; id5='SR1McX'; r5=0.02; n5=10; id6='SR2McY'; r6=0.02; n6=38; id7='SR2LcY'; r7=0.02; n7=37; id8='SR1LcX'; r8=0.01; n8=9; id9='SR2HcX'; r9=0.01; n9=36.
X: nr=543; t='T2bbffff'; mgl=1000000.0; mstop=272.0; mlsp=234.0; id0='SR1McY'; r0=1.78; n0=14; id1='SR1LcX'; r1=1.30; n1=9; id2='SR1LcY'; r2=1.25; n2=12; id3='SR1HcY'; r3=1.23; n3=15; id4='SR1McX'; r4=1.12; n4=10; id5='SR1HcX'; r5=0.97; n5=11; id6='SR1LaY'; r6=0.96; n6=40; id7='SR1LaX'; r7=0.93; n7=2; id8='SR2McY'; r8=0.82; n8=38; id9='SR2LaY'; r9=0.81; n9=21.
X: nr=544; t='T2bbffff'; mgl=1000000.0; mstop=586.7; mlsp=550.6; id0='SR1McY'; r0=0.22; n0=14; id1='SR1LcY'; r1=0.17; n1=12; id2='SR1HcY'; r2=0.11; n2=15; id3='SR1LaY'; r3=0.09; n3=40; id4='SR1LcX'; r4=0.08; n4=9; id5='SR1LbY'; r5=0.07; n5=6; id6='SR2McY'; r6=0.07; n6=38; id7='SR1McX'; r7=0.07; n7=10; id8='SR1VLaY'; r8=0.06; n8=35; id9='SR2LcY'; r9=0.05; n9=37.
X: nr=545; t='T2bbffff'; mgl=1000000.0; mstop=771.2; mlsp=729.7; id0='SR1McY'; r0=0.07; n0=14; id1='SR1LcY'; r1=0.05; n1=12; id2='SR1HcY'; r2=0.04; n2=15; id3='SR1LcX'; r3=0.02; n3=9; id4='SR1McX'; r4=0.02; n4=10; id5='SR2McY'; r5=0.02; n5=38; id6='SR1LaY'; r6=0.02; n6=40; id7='SR2LcY'; r7=0.02; n7=37; id8='SR1HcX'; r8=0.01; n8=11; id9='SR1LbY'; r9=0.01; n9=6.
X: nr=546; t='T2bbffff'; mgl=1000000.0; mstop=407.9; mlsp=383.6; id0='SR1LcY'; r0=0.51; n0=12; id1='SR1McY'; r1=0.48; n1=14; id2='SR1LaY'; r2=0.43; n2=40; id3='SR1VLaY'; r3=0.42; n3=35; id4='SR1LcX'; r4=0.31; n4=9; id5='SR1LbY'; r5=0.30; n5=6; id6='SR1VLaX'; r6=0.25; n6=1; id7='SR1LaX'; r7=0.25; n7=2; id8='SR1HcY'; r8=0.24; n8=15; id9='SR1McX'; r9=0.20; n9=10.
X: nr=547; t='T2bbffff'; mgl=1000000.0; mstop=411.5; mlsp=346.8; id0='SR1McY'; r0=0.68; n0=14; id1='SR1HcY'; r1=0.61; n1=15; id2='SR1HcX'; r2=0.41; n2=11; id3='SR1McX'; r3=0.36; n3=10; id4='SR1LcY'; r4=0.32; n4=12; id5='SR2McY'; r5=0.27; n5=38; id6='SR1LcX'; r6=0.27; n6=9; id7='SR2HcY'; r7=0.24; n7=39; id8='SR2HcX'; r8=0.18; n8=36; id9='SR2LcY'; r9=0.16; n9=37.
X: nr=548; t='T2bbffff'; mgl=1000000.0; mstop=256.2; mlsp=177.0; id0='SR1HcY'; r0=1.30; n0=15; id1='SR1McY'; r1=1.15; n1=14; id2='SR1HcX'; r2=1.14; n2=11; id3='SR1McX'; r3=1.10; n3=10; id4='SR1LcX'; r4=0.69; n4=9; id5='SR2HcX'; r5=0.57; n5=36; id6='SR2HcY'; r6=0.57; n6=39; id7='SR2McY'; r7=0.56; n7=38; id8='SR1LcY'; r8=0.51; n8=12; id9='SR2McX'; r9=0.50; n9=34.
X: nr=549; t='T2bbffff'; mgl=1000000.0; mstop=318.8; mlsp=259.1; id0='SR1McY'; r0=1.19; n0=14; id1='SR1HcY'; r1=1.00; n1=15; id2='SR1HcX'; r2=0.87; n2=11; id3='SR1McX'; r3=0.80; n3=10; id4='SR1LcY'; r4=0.68; n4=12; id5='SR2McY'; r5=0.63; n5=38; id6='SR1LcX'; r6=0.61; n6=9; id7='SR2HcY'; r7=0.45; n7=39; id8='SR2McX'; r8=0.42; n8=34; id9='SR2HcX'; r9=0.40; n9=36.
X: nr=550; t='T2bbffff'; mgl=1000000.0; mstop=347.7; mlsp=284.0; id0='SR1McY'; r0=0.95; n0=14; id1='SR1HcY'; r1=0.85; n1=15; id2='SR1HcX'; r2=0.72; n2=11; id3='SR1McX'; r3=0.65; n3=10; id4='SR1LcY'; r4=0.54; n4=12; id5='SR2McY'; r5=0.50; n5=38; id6='SR1LcX'; r6=0.46; n6=9; id7='SR2HcY'; r7=0.38; n7=39; id8='SR2HcX'; r8=0.33; n8=36; id9='SR2LcY'; r9=0.32; n9=37.
X: nr=551; t='T2bbffff'; mgl=1000000.0; mstop=683.8; mlsp=605.7; id0='SR1HcY'; r0=0.11; n0=15; id1='SR1McY'; r1=0.09; n1=14; id2='SR1HcX'; r2=0.04; n2=11; id3='SR2HcY'; r3=0.04; n3=39; id4='SR2McY'; r4=0.03; n4=38; id5='SR1LcY'; r5=0.03; n5=12; id6='SR1McX'; r6=0.02; n6=10; id7='SR2HcX'; r7=0.02; n7=36; id8='SR2LcY'; r8=0.01; n8=37; id9='SR1LcX'; r9=0.01; n9=9.
X: nr=552; t='T2bbffff'; mgl=1000000.0; mstop=285.9; mlsp=272.0; id0='SR1VLaY'; r0=2.24; n0=35; id1='SR1LaY'; r1=1.86; n1=40; id2='SR1VLaX'; r2=1.35; n2=1; id3='SR1LaX'; r3=0.94; n3=2; id4='SR1LbY'; r4=0.89; n4=6; id5='SR1LcY'; r5=0.60; n5=12; id6='SR2LaY'; r6=0.53; n6=21; id7='SR2VLaY'; r7=0.44; n7=20; id8='SR1McY'; r8=0.42; n8=14; id9='SR1VLbY'; r9=0.40; n9=5.
X: nr=553; t='T2bbffff'; mgl=1000000.0; mstop=488.2; mlsp=416.7; id0='SR1McY'; r0=0.38; n0=14; id1='SR1HcY'; r1=0.38; n1=15; id2='SR1HcX'; r2=0.22; n2=11; id3='SR1McX'; r3=0.17; n3=10; id4='SR1LcY'; r4=0.16; n4=12; id5='SR2HcY'; r5=0.15; n5=39; id6='SR2McY'; r6=0.14; n6=38; id7='SR1LcX'; r7=0.10; n7=9; id8='SR2LcY'; r8=0.09; n8=37; id9='SR2HcX'; r9=0.08; n9=36.
X: nr=554; t='T2bbffff'; mgl=1000000.0; mstop=796.3; mlsp=771.4; id0='SR1LcY'; r0=0.05; n0=12; id1='SR1McY'; r1=0.03; n1=14; id2='SR1VLaY'; r2=0.02; n2=35; id3='SR1LcX'; r3=0.02; n3=9; id4='SR1LbY'; r4=0.02; n4=6; id5='SR1LaY'; r5=0.02; n5=40; id6='SR1VLbY'; r6=0.01; n6=5; id7='SR1HcY'; r7=0.01; n7=15; id8='SR2LcY'; r8=0.01; n8=37; id9='SR1VLaX'; r9=0.01; n9=1.
X: nr=555; t='T2bbffff'; mgl=1000000.0; mstop=313.5; mlsp=250.6; id0='SR1McY'; r0=1.16; n0=14; id1='SR1HcY'; r1=1.08; n1=15; id2='SR1HcX'; r2=0.86; n2=11; id3='SR1McX'; r3=0.84; n3=10; id4='SR1LcY'; r4=0.67; n4=12; id5='SR2McY'; r5=0.64; n5=38; id6='SR1LcX'; r6=0.61; n6=9; id7='SR2HcY'; r7=0.47; n7=39; id8='SR2HcX'; r8=0.41; n8=36; id9='SR2McX'; r9=0.38; n9=34.
X: nr=556; t='T2bbffff'; mgl=1000000.0; mstop=326.5; mlsp=292.4; id0='SR1McY'; r0=1.23; n0=14; id1='SR1LcY'; r1=1.09; n1=12; id2='SR1LcX'; r2=0.84; n2=9; id3='SR1HcY'; r3=0.77; n3=15; id4='SR1LaY'; r4=0.69; n4=40; id5='SR1McX'; r5=0.63; n5=10; id6='SR1LbY'; r6=0.60; n6=6; id7='SR2McY'; r7=0.59; n7=38; id8='SR2LcY'; r8=0.53; n8=37; id9='SR1LaX'; r9=0.52; n9=2.
X: nr=557; t='T2bbffff'; mgl=1000000.0; mstop=497.2; mlsp=461.1; id0='SR1McY'; r0=0.47; n0=14; id1='SR1LcY'; r1=0.35; n1=12; id2='SR1HcY'; r2=0.20; n2=15; id3='SR1LcX'; r3=0.17; n3=9; id4='SR1McX'; r4=0.16; n4=10; id5='SR2McY'; r5=0.14; n5=38; id6='SR1LbY'; r6=0.14; n6=6; id7='SR1LaY'; r7=0.13; n7=40; id8='SR1VLaY'; r8=0.13; n8=35; id9='SR1HcX'; r9=0.12; n9=11.
X: nr=558; t='T2bbffff'; mgl=1000000.0; mstop=345.8; mlsp=290.2; id0='SR1McY'; r0=0.94; n0=14; id1='SR1HcY'; r1=0.83; n1=15; id2='SR1LcY'; r2=0.69; n2=12; id3='SR1McX'; r3=0.69; n3=10; id4='SR1HcX'; r4=0.66; n4=11; id5='SR1LcX'; r5=0.54; n5=9; id6='SR2McY'; r6=0.48; n6=38; id7='SR2HcY'; r7=0.39; n7=39; id8='SR2LcY'; r8=0.36; n8=37; id9='SR2McX'; r9=0.34; n9=34.
X: nr=559; t='T2bbffff'; mgl=1000000.0; mstop=386.5; mlsp=362.1; id0='SR1VLaY'; r0=0.61; n0=35; id1='SR1McY'; r1=0.53; n1=14; id2='SR1LcY'; r2=0.45; n2=12; id3='SR1LaY'; r3=0.41; n3=40; id4='SR1VLaX'; r4=0.32; n4=1; id5='SR1LcX'; r5=0.31; n5=9; id6='SR1HcY'; r6=0.30; n6=15; id7='SR1LbY'; r7=0.25; n7=6; id8='SR1McX'; r8=0.25; n8=10; id9='SR1LaX'; r9=0.21; n9=2.
X: nr=560; t='T2bbffff'; mgl=1000000.0; mstop=597.6; mlsp=521.1; id0='SR1HcY'; r0=0.18; n0=15; id1='SR1McY'; r1=0.16; n1=14; id2='SR1HcX'; r2=0.08; n2=11; id3='SR2HcY'; r3=0.07; n3=39; id4='SR1McX'; r4=0.06; n4=10; id5='SR2McY'; r5=0.06; n5=38; id6='SR1LcY'; r6=0.06; n6=12; id7='SR2HcX'; r7=0.03; n7=36; id8='SR1LcX'; r8=0.03; n8=9; id9='SR2McX'; r9=0.03; n9=34.
X: nr=561; t='T2bbffff'; mgl=1000000.0; mstop=279.4; mlsp=252.0; id0='SR1LaY'; r0=1.54; n0=40; id1='SR1McY'; r1=1.30; n1=14; id2='SR1LaX'; r2=1.18; n2=2; id3='SR1VLaY'; r3=1.12; n3=35; id4='SR1LcY'; r4=1.11; n4=12; id5='SR1VLaX'; r5=0.99; n5=1; id6='SR1LbY'; r6=0.98; n6=6; id7='SR1LcX'; r7=0.89; n7=9; id8='SR2LaY'; r8=0.89; n8=21; id9='SR1MaY'; r9=0.80; n9=41.
X: nr=562; t='T2bbffff'; mgl=1000000.0; mstop=732.7; mlsp=692.7; id0='SR1LcY'; r0=0.08; n0=12; id1='SR1McY'; r1=0.07; n1=14; id2='SR1HcY'; r2=0.04; n2=15; id3='SR1LcX'; r3=0.03; n3=9; id4='SR1McX'; r4=0.03; n4=10; id5='SR1LaY'; r5=0.02; n5=40; id6='SR1LbY'; r6=0.02; n6=6; id7='SR1VLaY'; r7=0.02; n7=35; id8='SR2LcY'; r8=0.02; n8=37; id9='SR2McY'; r9=0.02; n9=38.
X: nr=563; t='T2bbffff'; mgl=1000000.0; mstop=484.5; mlsp=419.0; id0='SR1McY'; r0=0.42; n0=14; id1='SR1HcY'; r1=0.38; n1=15; id2='SR1HcX'; r2=0.22; n2=11; id3='SR1LcY'; r3=0.21; n3=12; id4='SR1McX'; r4=0.19; n4=10; id5='SR2McY'; r5=0.16; n5=38; id6='SR2HcY'; r6=0.16; n6=39; id7='SR1LcX'; r7=0.13; n7=9; id8='SR2LcY'; r8=0.10; n8=37; id9='SR2HcX'; r9=0.08; n9=36.
X: nr=564; t='T2bbffff'; mgl=1000000.0; mstop=624.9; mlsp=613.5; id0='SR1VLaY'; r0=0.09; n0=35; id1='SR1LaY'; r1=0.05; n1=40; id2='SR1VLaX'; r2=0.04; n2=1; id3='SR1VLbY'; r3=0.04; n3=5; id4='SR1LcY'; r4=0.03; n4=12; id5='SR1LbY'; r5=0.02; n5=6; id6='SR1VLbX'; r6=0.02; n6=43; id7='SR1LaX'; r7=0.02; n7=2; id8='SR2VLaY'; r8=0.01; n8=20; id9='SR1McY'; r9=0.01; n9=14.
X: nr=565; t='T2bbffff'; mgl=1000000.0; mstop=403.1; mlsp=367.1; id0='SR1McY'; r0=0.80; n0=14; id1='SR1LcY'; r1=0.63; n1=12; id2='SR1HcY'; r2=0.47; n2=15; id3='SR1LcX'; r3=0.45; n3=9; id4='SR1McX'; r4=0.34; n4=10; id5='SR1LaY'; r5=0.33; n5=40; id6='SR1LbY'; r6=0.32; n6=6; id7='SR2McY'; r7=0.29; n7=38; id8='SR1VLaY'; r8=0.25; n8=35; id9='SR2LcY'; r9=0.25; n9=37.
X: nr=566; t='T2bbffff'; mgl=1000000.0; mstop=494.7; mlsp=470.2; id0='SR1McY'; r0=0.31; n0=14; id1='SR1LcY'; r1=0.31; n1=12; id2='SR1LaY'; r2=0.20; n2=40; id3='SR1VLaY'; r3=0.19; n3=35; id4='SR1LcX'; r4=0.17; n4=9; id5='SR1LbY'; r5=0.15; n5=6; id6='SR1McX'; r6=0.11; n6=10; id7='SR1HcY'; r7=0.09; n7=15; id8='SR2LcY'; r8=0.09; n8=37; id9='SR1VLaX'; r9=0.09; n9=1.
X: nr=567; t='T2bbffff'; mgl=1000000.0; mstop=394.1; mlsp=327.5; id0='SR1McY'; r0=0.73; n0=14; id1='SR1HcY'; r1=0.64; n1=15; id2='SR1HcX'; r2=0.46; n2=11; id3='SR1McX'; r3=0.42; n3=10; id4='SR1LcY'; r4=0.35; n4=12; id5='SR2McY'; r5=0.33; n5=38; id6='SR2HcY'; r6=0.30; n6=39; id7='SR1LcX'; r7=0.26; n7=9; id8='SR2HcX'; r8=0.21; n8=36; id9='SR2LcY'; r9=0.21; n9=37.
X: nr=568; t='T2bbffff'; mgl=1000000.0; mstop=419.4; mlsp=386.8; id0='SR1McY'; r0=0.62; n0=14; id1='SR1LcY'; r1=0.52; n1=12; id2='SR1HcY'; r2=0.39; n2=15; id3='SR1LcX'; r3=0.36; n3=9; id4='SR1McX'; r4=0.29; n4=10; id5='SR1VLaY'; r5=0.29; n5=35; id6='SR1LaY'; r6=0.27; n6=40; id7='SR1LbY'; r7=0.23; n7=6; id8='SR2McY'; r8=0.23; n8=38; id9='SR2LcY'; r9=0.20; n9=37.
X: nr=569; t='T2bbffff'; mgl=1000000.0; mstop=453.7; mlsp=399.3; id0='SR1McY'; r0=0.57; n0=14; id1='SR1HcY'; r1=0.44; n1=15; id2='SR1LcY'; r2=0.33; n2=12; id3='SR1McX'; r3=0.30; n3=10; id4='SR1HcX'; r4=0.25; n4=11; id5='SR1LcX'; r5=0.24; n5=9; id6='SR2McY'; r6=0.21; n6=38; id7='SR2HcY'; r7=0.19; n7=39; id8='SR2LcY'; r8=0.15; n8=37; id9='SR2McX'; r9=0.12; n9=34.
X: nr=570; t='T2bbffff'; mgl=1000000.0; mstop=709.6; mlsp=692.1; id0='SR1LcY'; r0=0.05; n0=12; id1='SR1VLaY'; r1=0.05; n1=35; id2='SR1LaY'; r2=0.03; n2=40; id3='SR1McY'; r3=0.02; n3=14; id4='SR1LbY'; r4=0.02; n4=6; id5='SR1LcX'; r5=0.01; n5=9; id6='SR1VLbY'; r6=0.01; n6=5; id7='SR1VLaX'; r7=0.01; n7=1; id8='SR2LcY'; r8=0.01; n8=37; id9='SR1MaY'; r9=0.01; n9=41.
X: nr=571; t='T2bbffff'; mgl=1000000.0; mstop=633.5; mlsp=599.7; id0='SR1McY'; r0=0.13; n0=14; id1='SR1LcY'; r1=0.13; n1=12; id2='SR1HcY'; r2=0.07; n2=15; id3='SR1LbY'; r3=0.06; n3=6; id4='SR1LcX'; r4=0.06; n4=9; id5='SR1LaY'; r5=0.05; n5=40; id6='SR1VLaY'; r6=0.05; n6=35; id7='SR1McX'; r7=0.05; n7=10; id8='SR2McY'; r8=0.04; n8=38; id9='SR2LcY'; r9=0.03; n9=37.
X: nr=572; t='T2bbffff'; mgl=1000000.0; mstop=539.9; mlsp=470.1; id0='SR1HcY'; r0=0.27; n0=15; id1='SR1McY'; r1=0.27; n1=14; id2='SR1HcX'; r2=0.14; n2=11; id3='SR1LcY'; r3=0.12; n3=12; id4='SR1McX'; r4=0.11; n4=10; id5='SR2McY'; r5=0.11; n5=38; id6='SR2HcY'; r6=0.09; n6=39; id7='SR1LcX'; r7=0.06; n7=9; id8='SR2HcX'; r8=0.06; n8=36; id9='SR2LcY'; r9=0.05; n9=37.
X: nr=573; t='T2bbffff'; mgl=1000000.0; mstop=339.2; mlsp=320.3; id0='SR1VLaY'; r0=0.99; n0=35; id1='SR1LaY'; r1=0.93; n1=40; id2='SR1LcY'; r2=0.63; n2=12; id3='SR1VLaX'; r3=0.62; n3=1; id4='SR1McY'; r4=0.57; n4=14; id5='SR1LbY'; r5=0.50; n5=6; id6='SR1LaX'; r6=0.48; n6=2; id7='SR1LcX'; r7=0.39; n7=9; id8='SR2LaY'; r8=0.33; n8=21; id9='SR1MaY'; r9=0.30; n9=41.
X: nr=574; t='T2bbffff'; mgl=1000000.0; mstop=455.6; mlsp=436.3; id0='SR1VLaY'; r0=0.34; n0=35; id1='SR1LaY'; r1=0.23; n1=40; id2='SR1LcY'; r2=0.23; n2=12; id3='SR1McY'; r3=0.21; n3=14; id4='SR1VLaX'; r4=0.18; n4=1; id5='SR1LbY'; r5=0.15; n5=6; id6='SR1LcX'; r6=0.13; n6=9; id7='SR1LaX'; r7=0.12; n7=2; id8='SR1HcY'; r8=0.11; n8=15; id9='SR1VLbY'; r9=0.11; n9=5.
