CMDLINE /usr/bin/python ./memPyhf.py
MEM 296.613281 1594284170.7401
MEM 296.613281 1594284170.8405
MEM 296.613281 1594284170.9408
MEM 296.613281 1594284171.0411
MEM 296.613281 1594284171.1415
MEM 296.867188 1594284171.2418
MEM 296.867188 1594284171.3421
MEM 296.867188 1594284171.4424
MEM 296.867188 1594284171.5427
MEM 296.867188 1594284171.6430
MEM 296.867188 1594284171.7434
MEM 296.867188 1594284171.8437
MEM 297.125000 1594284171.9440
MEM 297.125000 1594284172.0443
MEM 297.222656 1594284172.1446
MEM 297.222656 1594284172.2449
MEM 297.222656 1594284172.3453
MEM 297.222656 1594284172.4456
MEM 297.222656 1594284172.5459
MEM 297.222656 1594284172.6462
MEM 297.476562 1594284172.7465
MEM 297.476562 1594284172.8469
MEM 297.476562 1594284172.9472
MEM 297.476562 1594284173.0475
MEM 297.476562 1594284173.1478
MEM 297.476562 1594284173.2482
MEM 297.476562 1594284173.3485
MEM 297.734375 1594284173.4488
MEM 297.734375 1594284173.5492
MEM 297.734375 1594284173.6495
MEM 297.851562 1594284173.7499
MEM 297.851562 1594284173.8502
MEM 297.851562 1594284173.9505
MEM 297.851562 1594284174.0508
MEM 297.851562 1594284174.1511
MEM 297.851562 1594284174.2516
MEM 298.105469 1594284174.3519
MEM 298.105469 1594284174.4522
MEM 298.105469 1594284174.5526
MEM 298.105469 1594284174.6530
MEM 298.105469 1594284174.7533
MEM 298.105469 1594284174.8536
MEM 298.105469 1594284174.9539
MEM 298.363281 1594284175.0542
MEM 298.363281 1594284175.1545
MEM 298.460938 1594284175.2548
MEM 298.460938 1594284175.3552
MEM 298.460938 1594284175.4555
MEM 298.460938 1594284175.5558
MEM 298.460938 1594284175.6561
MEM 298.460938 1594284175.7564
MEM 298.460938 1594284175.8568
MEM 298.714844 1594284175.9571
MEM 298.714844 1594284176.0575
MEM 298.714844 1594284176.1578
MEM 298.714844 1594284176.2581
MEM 298.714844 1594284176.3584
MEM 298.714844 1594284176.4588
MEM 298.714844 1594284176.5592
MEM 298.972656 1594284176.6595
MEM 298.972656 1594284176.7598
MEM 299.078125 1594284176.8602
MEM 299.078125 1594284176.9605
MEM 299.078125 1594284177.0609
MEM 299.078125 1594284177.1612
MEM 299.078125 1594284177.2615
MEM 299.078125 1594284177.3618
MEM 299.078125 1594284177.4622
MEM 299.332031 1594284177.5625
MEM 299.332031 1594284177.6628
MEM 299.332031 1594284177.7631
MEM 299.332031 1594284177.8634
MEM 299.332031 1594284177.9637
MEM 299.332031 1594284178.0641
MEM 299.589844 1594284178.1644
MEM 299.589844 1594284178.2648
MEM 299.589844 1594284178.3651
MEM 299.695312 1594284178.4655
MEM 299.695312 1594284178.5658
MEM 299.695312 1594284178.6661
MEM 299.695312 1594284178.7664
MEM 299.695312 1594284178.8667
MEM 299.695312 1594284178.9670
MEM 299.949219 1594284179.0673
MEM 299.949219 1594284179.1676
MEM 299.949219 1594284179.2679
MEM 299.949219 1594284179.3684
MEM 299.949219 1594284179.4687
MEM 299.949219 1594284179.5691
MEM 299.949219 1594284179.6694
MEM 300.207031 1594284179.7697
MEM 300.207031 1594284179.8700
MEM 300.308594 1594284179.9703
MEM 300.308594 1594284180.0707
MEM 300.308594 1594284180.1710
MEM 300.308594 1594284180.2713
MEM 300.308594 1594284180.3716
MEM 300.308594 1594284180.4719
MEM 300.308594 1594284180.5722
MEM 300.562500 1594284180.6725
MEM 300.562500 1594284180.7729
MEM 300.562500 1594284180.8732
MEM 300.562500 1594284180.9735
MEM 300.562500 1594284181.0739
MEM 300.562500 1594284181.1742
MEM 300.820312 1594284181.2745
MEM 300.820312 1594284181.3749
MEM 300.820312 1594284181.4752
MEM 300.933594 1594284181.5755
MEM 300.937500 1594284181.6758
MEM 300.937500 1594284181.7761
MEM 300.937500 1594284181.8764
MEM 300.937500 1594284181.9768
MEM 300.937500 1594284182.0771
MEM 300.937500 1594284182.1774
MEM 301.191406 1594284182.2778
MEM 301.191406 1594284182.3781
MEM 301.191406 1594284182.4784
MEM 301.191406 1594284182.5788
MEM 301.191406 1594284182.6791
MEM 301.191406 1594284182.7794
MEM 301.449219 1594284182.8798
MEM 301.449219 1594284182.9801
MEM 301.449219 1594284183.0804
MEM 301.546875 1594284183.1808
MEM 301.546875 1594284183.2811
MEM 301.546875 1594284183.3814
MEM 301.546875 1594284183.4818
MEM 301.546875 1594284183.5821
MEM 301.546875 1594284183.6824
MEM 301.800781 1594284183.7828
MEM 301.800781 1594284183.8831
MEM 301.800781 1594284183.9834
MEM 301.800781 1594284184.0837
MEM 302.058594 1594284184.1840
MEM 302.058594 1594284184.2843
MEM 302.058594 1594284184.3847
MEM 302.058594 1594284184.4851
MEM 302.316406 1594284184.5854
MEM 302.316406 1594284184.6857
MEM 302.335938 1594284184.7860
MEM 302.335938 1594284184.8864
MEM 302.335938 1594284184.9867
MEM 302.335938 1594284185.0870
MEM 302.335938 1594284185.1873
MEM 302.335938 1594284185.2876
MEM 302.335938 1594284185.3879
MEM 302.335938 1594284185.4883
MEM 302.335938 1594284185.5886
MEM 302.335938 1594284185.6889
MEM 302.589844 1594284185.7893
MEM 302.589844 1594284185.8896
MEM 302.589844 1594284185.9899
MEM 302.589844 1594284186.0902
MEM 302.589844 1594284186.1904
MEM 302.773438 1594284186.2907
MEM 302.773438 1594284186.3911
MEM 302.773438 1594284186.4914
MEM 302.773438 1594284186.5917
MEM 302.773438 1594284186.6920
MEM 302.773438 1594284186.7923
MEM 302.773438 1594284186.8926
MEM 303.027344 1594284186.9929
MEM 303.027344 1594284187.0933
MEM 303.027344 1594284187.1936
MEM 303.027344 1594284187.2939
MEM 303.027344 1594284187.3942
MEM 303.027344 1594284187.4945
MEM 303.027344 1594284187.5948
MEM 303.285156 1594284187.6952
MEM 303.285156 1594284187.7955
MEM 303.386719 1594284187.8958
MEM 303.386719 1594284187.9961
MEM 303.386719 1594284188.0965
MEM 303.386719 1594284188.1968
MEM 303.386719 1594284188.2971
MEM 303.386719 1594284188.3974
MEM 303.640625 1594284188.4978
MEM 303.640625 1594284188.5981
MEM 303.640625 1594284188.6984
MEM 303.640625 1594284188.7987
MEM 303.640625 1594284188.8991
MEM 303.640625 1594284188.9994
MEM 303.640625 1594284189.0998
MEM 303.898438 1594284189.2002
MEM 303.898438 1594284189.3005
MEM 303.898438 1594284189.4008
MEM 304.000000 1594284189.5011
MEM 304.000000 1594284189.6016
MEM 304.000000 1594284189.7019
MEM 304.000000 1594284189.8022
MEM 304.000000 1594284189.9025
MEM 304.000000 1594284190.0028
MEM 304.253906 1594284190.1032
MEM 304.253906 1594284190.2035
MEM 304.253906 1594284190.3038
MEM 304.253906 1594284190.4042
MEM 304.253906 1594284190.5045
MEM 304.253906 1594284190.6048
MEM 304.253906 1594284190.7052
MEM 304.511719 1594284190.8055
MEM 304.511719 1594284190.9058
MEM 304.621094 1594284191.0062
MEM 304.621094 1594284191.1065
MEM 304.621094 1594284191.2068
MEM 304.621094 1594284191.3071
MEM 304.621094 1594284191.4075
MEM 304.621094 1594284191.5079
MEM 304.621094 1594284191.6082
MEM 304.875000 1594284191.7085
MEM 304.875000 1594284191.8088
MEM 304.875000 1594284191.9092
MEM 304.875000 1594284192.0095
MEM 304.875000 1594284192.1099
MEM 304.875000 1594284192.2102
MEM 305.132812 1594284192.3105
MEM 305.132812 1594284192.4109
MEM 305.132812 1594284192.5112
MEM 305.242188 1594284192.6115
MEM 305.242188 1594284192.7118
MEM 305.242188 1594284192.8122
MEM 305.242188 1594284192.9125
MEM 305.242188 1594284193.0128
MEM 305.242188 1594284193.1131
MEM 305.496094 1594284193.2135
MEM 305.496094 1594284193.3138
MEM 305.496094 1594284193.4141
MEM 305.496094 1594284193.5144
MEM 305.496094 1594284193.6148
MEM 305.496094 1594284193.7151
MEM 305.496094 1594284193.8154
MEM 305.753906 1594284193.9157
MEM 305.753906 1594284194.0160
MEM 305.855469 1594284194.1163
MEM 305.855469 1594284194.2166
MEM 305.855469 1594284194.3169
MEM 305.855469 1594284194.4172
MEM 305.855469 1594284194.5175
MEM 305.855469 1594284194.6179
MEM 305.855469 1594284194.7183
MEM 306.109375 1594284194.8187
MEM 306.109375 1594284194.9191
MEM 306.109375 1594284195.0195
MEM 306.109375 1594284195.1198
MEM 306.109375 1594284195.2201
MEM 306.109375 1594284195.3204
MEM 306.109375 1594284195.4208
MEM 306.367188 1594284195.5211
MEM 306.367188 1594284195.6215
MEM 306.464844 1594284195.7219
MEM 306.464844 1594284195.8222
MEM 306.464844 1594284195.9225
MEM 306.464844 1594284196.0229
MEM 306.464844 1594284196.1232
MEM 306.464844 1594284196.2235
MEM 306.464844 1594284196.3238
MEM 306.718750 1594284196.4241
MEM 306.718750 1594284196.5244
MEM 306.718750 1594284196.6247
MEM 306.718750 1594284196.7251
MEM 306.718750 1594284196.8254
MEM 306.718750 1594284196.9257
MEM 306.976562 1594284197.0260
MEM 306.976562 1594284197.1263
MEM 306.976562 1594284197.2266
MEM 307.085938 1594284197.3269
MEM 307.085938 1594284197.4272
MEM 307.085938 1594284197.5274
MEM 307.085938 1594284197.6278
MEM 307.085938 1594284197.7281
MEM 307.085938 1594284197.8284
MEM 307.085938 1594284197.9288
MEM 307.339844 1594284198.0290
MEM 307.339844 1594284198.1294
MEM 307.339844 1594284198.2297
MEM 307.339844 1594284198.3300
MEM 307.339844 1594284198.4303
MEM 307.339844 1594284198.5306
MEM 307.597656 1594284198.6309
MEM 307.597656 1594284198.7312
MEM 307.695312 1594284198.8316
MEM 307.695312 1594284198.9319
MEM 307.695312 1594284199.0322
MEM 307.695312 1594284199.1325
MEM 307.695312 1594284199.2328
MEM 307.695312 1594284199.3332
MEM 307.949219 1594284199.4335
MEM 307.949219 1594284199.5338
MEM 307.949219 1594284199.6342
MEM 307.949219 1594284199.7345
MEM 307.949219 1594284199.8349
MEM 307.949219 1594284199.9352
MEM 307.949219 1594284200.0356
MEM 308.207031 1594284200.1359
MEM 308.207031 1594284200.2362
MEM 308.312500 1594284200.3366
MEM 308.316406 1594284200.4369
MEM 308.316406 1594284200.5372
MEM 308.316406 1594284200.6375
MEM 308.316406 1594284200.7379
MEM 308.316406 1594284200.8382
MEM 308.316406 1594284200.9385
MEM 308.570312 1594284201.0388
MEM 308.570312 1594284201.1393
MEM 308.570312 1594284201.2396
MEM 308.570312 1594284201.3399
MEM 308.570312 1594284201.4402
MEM 308.570312 1594284201.5406
MEM 308.570312 1594284201.6409
MEM 308.828125 1594284201.7412
MEM 308.828125 1594284201.8415
MEM 308.933594 1594284201.9418
MEM 308.933594 1594284202.0421
MEM 308.933594 1594284202.1425
MEM 308.933594 1594284202.2428
MEM 308.933594 1594284202.3431
MEM 308.933594 1594284202.4434
MEM 308.933594 1594284202.5437
MEM 309.187500 1594284202.6440
MEM 309.187500 1594284202.7443
MEM 309.187500 1594284202.8446
MEM 309.187500 1594284202.9449
MEM 309.187500 1594284203.0453
MEM 309.187500 1594284203.1456
MEM 309.445312 1594284203.2459
MEM 309.445312 1594284203.3462
MEM 309.445312 1594284203.4465
MEM 309.546875 1594284203.5469
MEM 309.546875 1594284203.6472
MEM 309.546875 1594284203.7475
MEM 309.546875 1594284203.8478
MEM 309.546875 1594284203.9482
MEM 309.546875 1594284204.0485
MEM 309.800781 1594284204.1488
MEM 309.800781 1594284204.2491
MEM 309.800781 1594284204.3494
MEM 309.800781 1594284204.4498
MEM 309.800781 1594284204.5500
MEM 309.800781 1594284204.6504
MEM 309.800781 1594284204.7507
MEM 310.058594 1594284204.8510
MEM 310.058594 1594284204.9515
MEM 310.058594 1594284205.0518
MEM 310.164062 1594284205.1521
MEM 310.164062 1594284205.2524
MEM 310.164062 1594284205.3528
MEM 310.164062 1594284205.4531
MEM 310.164062 1594284205.5534
MEM 310.164062 1594284205.6538
MEM 310.417969 1594284205.7540
MEM 310.417969 1594284205.8544
MEM 310.417969 1594284205.9547
MEM 310.417969 1594284206.0550
MEM 310.417969 1594284206.1554
MEM 310.417969 1594284206.2557
MEM 310.417969 1594284206.3560
MEM 310.675781 1594284206.4564
MEM 310.675781 1594284206.5567
MEM 310.777344 1594284206.6571
MEM 310.777344 1594284206.7574
MEM 310.777344 1594284206.8578
MEM 310.777344 1594284206.9580
MEM 310.777344 1594284207.0583
MEM 310.777344 1594284207.1586
MEM 310.777344 1594284207.2590
MEM 311.031250 1594284207.3594
MEM 311.031250 1594284207.4598
MEM 311.031250 1594284207.5601
MEM 311.031250 1594284207.6604
MEM 311.031250 1594284207.7608
MEM 311.031250 1594284207.8611
MEM 311.031250 1594284207.9615
MEM 311.289062 1594284208.0618
MEM 311.289062 1594284208.1621
MEM 311.398438 1594284208.2625
MEM 311.398438 1594284208.3628
MEM 311.398438 1594284208.4631
MEM 311.398438 1594284208.5635
MEM 311.398438 1594284208.6638
MEM 311.398438 1594284208.7641
MEM 311.398438 1594284208.8644
MEM 311.652344 1594284208.9648
MEM 311.652344 1594284209.0651
MEM 311.652344 1594284209.1654
MEM 311.652344 1594284209.2656
MEM 311.652344 1594284209.3659
MEM 311.652344 1594284209.4662
MEM 311.910156 1594284209.5665
MEM 311.910156 1594284209.6669
MEM 311.910156 1594284209.7673
MEM 312.007812 1594284209.8676
MEM 312.007812 1594284209.9679
MEM 312.007812 1594284210.0683
MEM 312.007812 1594284210.1686
MEM 312.007812 1594284210.2689
MEM 312.007812 1594284210.3693
MEM 312.261719 1594284210.4696
MEM 312.261719 1594284210.5699
MEM 312.261719 1594284210.6702
MEM 312.261719 1594284210.7706
MEM 312.261719 1594284210.8709
MEM 312.261719 1594284210.9712
MEM 312.261719 1594284211.0715
MEM 312.519531 1594284211.1719
MEM 312.519531 1594284211.2722
MEM 312.519531 1594284211.3725
MEM 312.625000 1594284211.4729
MEM 312.625000 1594284211.5732
MEM 312.625000 1594284211.6735
MEM 312.625000 1594284211.7738
MEM 312.625000 1594284211.8742
MEM 312.625000 1594284211.9745
MEM 312.878906 1594284212.0749
MEM 312.878906 1594284212.1752
MEM 312.878906 1594284212.2755
MEM 312.878906 1594284212.3759
MEM 312.878906 1594284212.4762
MEM 312.878906 1594284212.5765
MEM 312.878906 1594284212.6769
MEM 313.136719 1594284212.7772
MEM 313.136719 1594284212.8775
MEM 313.136719 1594284212.9778
MEM 313.246094 1594284213.0782
MEM 313.246094 1594284213.1785
MEM 313.246094 1594284213.2788
MEM 313.246094 1594284213.3791
MEM 313.246094 1594284213.4796
MEM 313.246094 1594284213.5799
MEM 313.500000 1594284213.6803
MEM 313.500000 1594284213.7806
MEM 313.500000 1594284213.8809
MEM 313.500000 1594284213.9812
MEM 313.500000 1594284214.0815
MEM 313.500000 1594284214.1819
MEM 313.500000 1594284214.2822
MEM 313.757812 1594284214.3825
MEM 313.757812 1594284214.4828
MEM 313.855469 1594284214.5832
MEM 313.855469 1594284214.6835
MEM 313.855469 1594284214.7838
MEM 313.855469 1594284214.8840
MEM 313.855469 1594284214.9844
MEM 313.855469 1594284215.0848
MEM 313.855469 1594284215.1852
MEM 314.109375 1594284215.2855
MEM 314.109375 1594284215.3859
MEM 314.109375 1594284215.4862
MEM 314.109375 1594284215.5865
MEM 314.109375 1594284215.6869
MEM 314.109375 1594284215.7872
MEM 314.367188 1594284215.8875
MEM 314.367188 1594284215.9879
MEM 314.367188 1594284216.0882
MEM 314.468750 1594284216.1885
MEM 314.468750 1594284216.2889
MEM 314.468750 1594284216.3893
MEM 314.468750 1594284216.4896
MEM 314.468750 1594284216.5899
MEM 314.468750 1594284216.6902
MEM 314.722656 1594284216.7905
MEM 314.722656 1594284216.8908
MEM 314.722656 1594284216.9911
MEM 314.722656 1594284217.0914
MEM 314.980469 1594284217.1918
MEM 314.980469 1594284217.2921
MEM 314.980469 1594284217.3925
MEM 315.238281 1594284217.4929
MEM 315.238281 1594284217.5932
MEM 315.289062 1594284217.6935
MEM 315.289062 1594284217.7939
MEM 315.289062 1594284217.8942
MEM 315.289062 1594284217.9945
MEM 315.289062 1594284218.0949
MEM 315.289062 1594284218.1952
MEM 315.289062 1594284218.2955
MEM 315.289062 1594284218.3959
MEM 315.289062 1594284218.4962
MEM 315.289062 1594284218.5965
MEM 315.289062 1594284218.6969
MEM 315.289062 1594284218.7972
MEM 315.542969 1594284218.8975
MEM 315.542969 1594284218.9978
MEM 315.542969 1594284219.0982
MEM 315.542969 1594284219.1985
MEM 315.699219 1594284219.2989
MEM 315.699219 1594284219.3992
MEM 315.699219 1594284219.4997
MEM 315.699219 1594284219.6000
MEM 315.699219 1594284219.7003
MEM 315.699219 1594284219.8006
MEM 315.699219 1594284219.9009
MEM 315.953125 1594284220.0013
MEM 315.953125 1594284220.1016
MEM 315.953125 1594284220.2019
MEM 315.953125 1594284220.3024
MEM 315.953125 1594284220.4027
MEM 315.953125 1594284220.5030
MEM 316.210938 1594284220.6033
MEM 316.210938 1594284220.7036
MEM 316.210938 1594284220.8039
MEM 316.324219 1594284220.9042
MEM 316.324219 1594284221.0045
MEM 316.324219 1594284221.1049
MEM 316.324219 1594284221.2052
MEM 316.324219 1594284221.3055
MEM 316.578125 1594284221.4058
MEM 316.578125 1594284221.5061
MEM 316.578125 1594284221.6064
MEM 316.578125 1594284221.7068
MEM 316.578125 1594284221.8071
MEM 316.578125 1594284221.9074
MEM 316.835938 1594284222.0077
MEM 316.835938 1594284222.1081
MEM 316.941406 1594284222.2084
MEM 316.941406 1594284222.3087
MEM 316.941406 1594284222.4090
MEM 316.941406 1594284222.5093
MEM 316.941406 1594284222.6096
MEM 316.941406 1594284222.7099
MEM 317.195312 1594284222.8102
MEM 317.195312 1594284222.9105
MEM 317.195312 1594284223.0109
MEM 317.195312 1594284223.1112
MEM 317.195312 1594284223.2115
MEM 317.195312 1594284223.3118
MEM 317.453125 1594284223.4121
MEM 317.453125 1594284223.5124
MEM 317.558594 1594284223.6128
MEM 317.558594 1594284223.7131
MEM 317.558594 1594284223.8134
MEM 317.558594 1594284223.9138
MEM 317.558594 1594284224.0141
MEM 317.558594 1594284224.1144
MEM 317.812500 1594284224.2148
MEM 317.812500 1594284224.3151
MEM 317.812500 1594284224.4154
MEM 317.812500 1594284224.5157
MEM 317.812500 1594284224.6160
MEM 317.812500 1594284224.7163
MEM 318.070312 1594284224.8167
MEM 318.070312 1594284224.9170
MEM 318.171875 1594284225.0172
MEM 318.171875 1594284225.1176
MEM 318.171875 1594284225.2179
MEM 318.171875 1594284225.3183
MEM 318.171875 1594284225.4188
MEM 318.171875 1594284225.5191
MEM 318.425781 1594284225.6194
MEM 318.425781 1594284225.7198
MEM 318.425781 1594284225.8201
MEM 318.425781 1594284225.9204
MEM 318.425781 1594284226.0208
MEM 318.425781 1594284226.1211
MEM 318.683594 1594284226.2214
MEM 318.683594 1594284226.3218
MEM 318.785156 1594284226.4221
MEM 318.785156 1594284226.5224
MEM 318.785156 1594284226.6228
MEM 318.785156 1594284226.7231
MEM 318.785156 1594284226.8234
MEM 318.785156 1594284226.9238
MEM 319.039062 1594284227.0242
MEM 319.039062 1594284227.1245
MEM 319.039062 1594284227.2249
MEM 319.039062 1594284227.3252
MEM 319.039062 1594284227.4255
MEM 319.039062 1594284227.5258
MEM 319.039062 1594284227.6261
MEM 319.296875 1594284227.7264
MEM 319.296875 1594284227.8268
MEM 319.296875 1594284227.9271
MEM 319.410156 1594284228.0274
MEM 319.410156 1594284228.1277
MEM 319.410156 1594284228.2280
MEM 319.410156 1594284228.3283
MEM 319.410156 1594284228.4286
MEM 319.410156 1594284228.5289
MEM 319.664062 1594284228.6292
MEM 319.664062 1594284228.7296
MEM 319.664062 1594284228.8299
MEM 319.664062 1594284228.9302
MEM 319.664062 1594284229.0305
MEM 319.664062 1594284229.1308
MEM 319.664062 1594284229.2311
MEM 319.921875 1594284229.3314
MEM 319.921875 1594284229.4318
MEM 319.921875 1594284229.5322
MEM 319.921875 1594284229.6326
MEM 319.921875 1594284229.7329
MEM 320.054688 1594284229.8333
MEM 320.054688 1594284229.9336
MEM 320.054688 1594284230.0339
MEM 320.054688 1594284230.1342
MEM 320.054688 1594284230.2346
MEM 320.054688 1594284230.3349
MEM 320.054688 1594284230.4352
MEM 320.054688 1594284230.5357
MEM 320.308594 1594284230.6360
MEM 320.308594 1594284230.7363
MEM 320.308594 1594284230.8366
MEM 320.308594 1594284230.9369
MEM 320.308594 1594284231.0372
MEM 320.308594 1594284231.1376
MEM 320.566406 1594284231.2379
MEM 320.566406 1594284231.3382
MEM 320.566406 1594284231.4385
MEM 320.687500 1594284231.5389
MEM 320.687500 1594284231.6393
MEM 320.687500 1594284231.7397
MEM 320.687500 1594284231.8400
MEM 320.687500 1594284231.9403
MEM 320.941406 1594284232.0406
MEM 320.941406 1594284232.1409
MEM 320.941406 1594284232.2413
MEM 320.941406 1594284232.3416
MEM 320.941406 1594284232.4419
MEM 320.941406 1594284232.5422
MEM 320.941406 1594284232.6425
MEM 321.199219 1594284232.7429
MEM 321.246094 1594284232.8432
MEM 321.246094 1594284232.9435
MEM 321.246094 1594284233.0439
MEM 321.246094 1594284233.1442
MEM 321.246094 1594284233.2445
MEM 321.246094 1594284233.3449
MEM 321.500000 1594284233.4452
MEM 321.500000 1594284233.5455
MEM 321.500000 1594284233.6458
MEM 321.500000 1594284233.7461
MEM 321.500000 1594284233.8465
MEM 321.500000 1594284233.9468
MEM 321.500000 1594284234.0472
MEM 321.757812 1594284234.1475
MEM 321.757812 1594284234.2479
MEM 321.757812 1594284234.3482
MEM 321.863281 1594284234.4485
MEM 321.863281 1594284234.5489
MEM 321.863281 1594284234.6492
MEM 321.863281 1594284234.7495
MEM 321.863281 1594284234.8498
MEM 321.863281 1594284234.9502
MEM 322.117188 1594284235.0505
MEM 322.117188 1594284235.1508
MEM 322.117188 1594284235.2512
MEM 322.117188 1594284235.3515
MEM 322.117188 1594284235.4519
MEM 322.117188 1594284235.5522
MEM 322.117188 1594284235.6526
MEM 322.375000 1594284235.7529
MEM 322.375000 1594284235.8532
MEM 322.375000 1594284235.9535
MEM 322.484375 1594284236.0539
MEM 322.484375 1594284236.1542
MEM 322.484375 1594284236.2545
MEM 322.484375 1594284236.3548
MEM 322.484375 1594284236.4551
MEM 322.484375 1594284236.5555
MEM 322.738281 1594284236.6558
MEM 322.738281 1594284236.7562
MEM 322.738281 1594284236.8565
MEM 322.738281 1594284236.9569
MEM 322.738281 1594284237.0573
MEM 322.738281 1594284237.1576
MEM 322.996094 1594284237.2579
MEM 322.996094 1594284237.3582
MEM 322.996094 1594284237.4585
MEM 323.093750 1594284237.5588
MEM 323.093750 1594284237.6592
MEM 323.093750 1594284237.7595
MEM 323.093750 1594284237.8598
MEM 323.093750 1594284237.9602
MEM 323.093750 1594284238.0605
MEM 323.347656 1594284238.1609
MEM 323.347656 1594284238.2612
MEM 323.347656 1594284238.3615
MEM 323.347656 1594284238.4619
MEM 323.347656 1594284238.5622
MEM 323.347656 1594284238.6625
MEM 323.347656 1594284238.7629
MEM 323.605469 1594284238.8632
MEM 323.605469 1594284238.9636
MEM 323.605469 1594284239.0639
MEM 323.710938 1594284239.1642
MEM 323.710938 1594284239.2645
MEM 323.710938 1594284239.3649
MEM 323.710938 1594284239.4652
MEM 323.710938 1594284239.5655
MEM 323.710938 1594284239.6659
MEM 323.964844 1594284239.7662
MEM 323.964844 1594284239.8665
MEM 323.964844 1594284239.9669
MEM 323.964844 1594284240.0672
MEM 323.964844 1594284240.1675
MEM 323.964844 1594284240.2678
MEM 323.964844 1594284240.3681
MEM 324.222656 1594284240.4685
MEM 324.222656 1594284240.5688
MEM 324.320312 1594284240.6691
MEM 324.320312 1594284240.7696
MEM 324.320312 1594284240.8699
MEM 324.320312 1594284240.9703
MEM 324.320312 1594284241.0706
MEM 324.320312 1594284241.1709
MEM 324.574219 1594284241.2712
MEM 324.574219 1594284241.3716
MEM 324.574219 1594284241.4719
MEM 324.574219 1594284241.5722
MEM 324.574219 1594284241.6725
MEM 324.574219 1594284241.7728
MEM 324.574219 1594284241.8731
MEM 324.832031 1594284241.9735
MEM 324.832031 1594284242.0738
MEM 324.832031 1594284242.1741
MEM 324.937500 1594284242.2744
MEM 324.937500 1594284242.3748
MEM 324.937500 1594284242.4751
MEM 324.937500 1594284242.5754
MEM 324.937500 1594284242.6757
MEM 324.937500 1594284242.7760
MEM 325.191406 1594284242.8763
MEM 325.191406 1594284242.9766
MEM 325.191406 1594284243.0769
MEM 325.191406 1594284243.1772
MEM 325.191406 1594284243.2775
MEM 325.191406 1594284243.3778
MEM 325.191406 1594284243.4781
MEM 325.449219 1594284243.5785
MEM 325.449219 1594284243.6788
MEM 325.449219 1594284243.7791
MEM 325.558594 1594284243.8795
MEM 325.558594 1594284243.9798
MEM 325.558594 1594284244.0802
MEM 325.558594 1594284244.1805
MEM 325.558594 1594284244.2808
MEM 325.558594 1594284244.3812
MEM 325.812500 1594284244.4815
MEM 325.812500 1594284244.5818
MEM 325.812500 1594284244.6821
MEM 325.812500 1594284244.7824
MEM 325.812500 1594284244.8828
MEM 325.812500 1594284244.9830
MEM 326.070312 1594284245.0833
MEM 326.070312 1594284245.1836
MEM 326.070312 1594284245.2839
MEM 326.171875 1594284245.3842
MEM 326.171875 1594284245.4845
MEM 326.171875 1594284245.5849
MEM 326.171875 1594284245.6852
MEM 326.171875 1594284245.7856
MEM 326.171875 1594284245.8860
MEM 326.171875 1594284245.9863
MEM 326.425781 1594284246.0866
MEM 326.425781 1594284246.1869
MEM 326.425781 1594284246.2872
MEM 326.425781 1594284246.3875
MEM 326.425781 1594284246.4879
MEM 326.425781 1594284246.5882
MEM 326.683594 1594284246.6886
MEM 326.683594 1594284246.7889
MEM 326.683594 1594284246.8892
MEM 326.789062 1594284246.9896
MEM 326.789062 1594284247.0899
MEM 326.789062 1594284247.1902
MEM 326.789062 1594284247.2905
MEM 326.789062 1594284247.3909
MEM 326.789062 1594284247.4912
MEM 327.042969 1594284247.5915
MEM 327.042969 1594284247.6919
MEM 327.042969 1594284247.7922
MEM 327.042969 1594284247.8925
MEM 327.042969 1594284247.9928
MEM 327.042969 1594284248.0931
MEM 327.042969 1594284248.1935
MEM 327.300781 1594284248.2938
MEM 327.300781 1594284248.3941
MEM 327.300781 1594284248.4946
MEM 327.300781 1594284248.5951
MEM 327.445312 1594284248.6956
MEM 327.445312 1594284248.7961
MEM 327.445312 1594284248.8967
MEM 281.945312 1594284248.9972
MEM 274.406250 1594284249.0976
